tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:13:40 +0000 UTC,20003,3936000,755469906,24928000,4786275128,1267652,243308486,24083513,4624136161,21376,4475,27239960
2022-03-21 11:13:50 +0000 UTC,20003,3984000,764668908,25232000,4844629476,1282565,246165867,24366635,4678484328,21382,4519,27798073
2022-03-21 11:14:00 +0000 UTC,20004,4032000,773846679,25536000,4902999210,1297441,249010629,24649668,4732828942,21431,4618,29048877
2022-03-21 11:14:10 +0000 UTC,20004,4080000,783031830,25840000,4961391653,1312368,251866537,24932086,4787085440,21432,4660,29596493
2022-03-21 11:14:20 +0000 UTC,20004,4128000,792238170,26144000,5019734837,1327262,254723182,25214332,4841262144,21497,4805,31492875
2022-03-21 11:14:30 +0000 UTC,20004,4176000,801445797,26448000,5078107604,1342059,257562682,25495865,4895321845,21498,4843,31983773
2022-03-21 11:14:40 +0000 UTC,20004,4224000,810657090,26752000,5136430753,1356858,260401872,25777091,4949276950,21500,4879,32456918
2022-03-21 11:14:50 +0000 UTC,20004,4272000,819869295,27056000,5194823778,1371614,263235333,26058602,5003359635,21565,5028,34467770
2022-03-21 11:15:00 +0000 UTC,20004,4320000,829086696,27360000,5253213803,1386336,266061710,26338842,5057192374,21565,5075,35136821
2022-03-21 11:15:10 +0000 UTC,20004,4368000,838288557,27664000,5311588749,1401080,268888665,26619228,5111022376,21565,5109,35610874
2022-03-21 11:15:20 +0000 UTC,20004,4416000,847495431,27968000,5369953419,1415770,271706585,26899246,5164793645,21635,5258,37721393
2022-03-21 11:15:30 +0000 UTC,20004,4464000,856726299,28272000,5428311433,1430452,274530472,27178598,5218422795,21636,5304,38382566
2022-03-21 11:15:40 +0000 UTC,20004,4512000,865972377,28576000,5486697975,1445161,277363563,27457654,5272026219,21639,5350,39051456
2022-03-21 11:15:50 +0000 UTC,20004,4560000,875191953,28880000,5545040217,1459864,280187534,27736853,5325606881,21640,5378,39460890
2022-03-21 11:16:00 +0000 UTC,20004,4608000,884399979,29184000,5603431531,1474582,283010933,28016129,5379250258,21641,5420,40066970
2022-03-21 11:16:10 +0000 UTC,20004,4656000,893602518,29488000,5661802564,1489363,285848006,28295150,5432821936,21642,5461,40666634
2022-03-21 11:16:20 +0000 UTC,20004,4704000,902814045,29792000,5720188339,1504059,288668765,28574188,5486410514,21714,5603,42776302
2022-03-21 11:16:30 +0000 UTC,20004,4752000,912032409,30096000,5778584687,1518707,291482017,28851977,5539768542,21720,5642,43376867
2022-03-21 11:16:40 +0000 UTC,20004,4800000,921213312,30400000,5836955351,1533317,294277967,29130146,5593178165,21727,5699,44230756
2022-03-21 11:16:50 +0000 UTC,20004,4848000,930435141,30704000,5895316585,1548011,297102212,29408164,5646552770,21728,5728,44675302
2022-03-21 11:17:00 +0000 UTC,20004,4896000,939647979,31008000,5953692374,1562589,299899322,29685710,5699843071,21730,5755,45111848
2022-03-21 11:17:10 +0000 UTC,20004,4944000,948878505,31312000,6012058639,1577231,302712967,29963523,5753186647,21731,5789,45639017
2022-03-21 11:17:20 +0000 UTC,20004,4992000,958080531,31616000,6070452336,1591859,305517082,30241638,5806608505,21731,5831,46304482
2022-03-21 11:17:30 +0000 UTC,20004,5040000,967308339,31920000,6128821575,1606498,308332584,30519223,5859914354,21799,5961,48424381
2022-03-21 11:17:40 +0000 UTC,20004,5088000,976515996,32224000,6187189794,1621057,311125582,30795965,5913052975,21870,6091,50554735
2022-03-21 11:17:50 +0000 UTC,20004,5136000,985715103,32528000,6245575094,1635546,313901949,31071643,5966002445,21871,6132,51224066
2022-03-21 11:18:00 +0000 UTC,20004,5184000,994931208,32832000,6303945921,1650071,316692446,31347267,6018926059,21873,6159,51681689
2022-03-21 11:18:10 +0000 UTC,20004,5232000,1004131806,33136000,6362286924,1664587,319477965,31622899,6071822971,21873,6190,52194850
2022-03-21 11:18:20 +0000 UTC,20004,5280000,1013342841,33440000,6420648650,1679133,322269519,31898220,6124672217,21885,6229,52842558
2022-03-21 11:18:30 +0000 UTC,20004,5328000,1022548830,33744000,6479017193,1693561,325041587,32173601,6177550934,21887,6265,53466762
2022-03-21 11:18:40 +0000 UTC,20004,5376000,1031737014,34048000,6537412076,1708033,327810427,32448538,6230368138,21955,6400,55773601
2022-03-21 11:18:50 +0000 UTC,20004,5424000,1040955159,34352000,6595765900,1722513,330590546,32722843,6283018952,21959,6425,56225508
2022-03-21 11:19:00 +0000 UTC,20004,5472000,1050188145,34656000,6654103263,1736928,333362159,32997268,6335681635,22031,6549,58361457
