tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:07:20 +0000 UTC,10002,1056000,202746066,6688000,1284050115,61945,11903425,440777,84612971,11033,4252,15595624
2022-03-21 11:07:30 +0000 UTC,10002,1080000,207371625,6840000,1313243260,63265,12159431,450514,86484186,11040,4310,15998089
2022-03-21 11:07:40 +0000 UTC,10002,1104000,211965657,6992000,1342400581,64504,12396896,460207,88344348,11094,4450,16995691
2022-03-21 11:07:50 +0000 UTC,10002,1128000,216560493,7144000,1371573461,65784,12642502,469887,90209220,11161,4601,18099418
2022-03-21 11:08:00 +0000 UTC,10002,1152000,221163924,7296000,1400737732,67120,12899719,479566,92071377,11180,4742,19162176
2022-03-21 11:08:10 +0000 UTC,10002,1176000,225770676,7448000,1429940239,68357,13137222,489309,93942414,11189,4888,20243393
2022-03-21 11:08:20 +0000 UTC,10002,1200000,230368389,7600000,1459121047,69568,13367699,499093,95819817,11244,5031,21347956
2022-03-21 11:08:30 +0000 UTC,10002,1224000,234988467,7752000,1488293716,70891,13622176,508787,97677267,11262,5113,22007795
2022-03-21 11:08:40 +0000 UTC,10002,1248000,239600634,7904000,1517493335,72130,13861083,518346,99510949,11274,5173,22477483
2022-03-21 11:08:50 +0000 UTC,10002,1272000,244217754,8056000,1546685922,73443,14112962,528062,101380671,11299,5298,23502016
2022-03-21 11:09:00 +0000 UTC,10002,1296000,248815311,8208000,1575872418,74691,14352728,537768,103243759,11313,5353,23957057
2022-03-21 11:09:10 +0000 UTC,10002,1320000,253409502,8360000,1605051781,76010,14606332,547331,105075580,11353,5504,25212832
2022-03-21 11:09:20 +0000 UTC,10002,1344000,258024333,8512000,1634234705,77285,14852031,556840,106906303,11419,5654,26509855
2022-03-21 11:09:30 +0000 UTC,10002,1368000,262632936,8664000,1663409630,78470,15078373,566603,108782068,11470,5795,27744943
2022-03-21 11:09:40 +0000 UTC,10002,1392000,267217380,8816000,1692616224,79670,15307206,576411,110666103,11482,5860,28344863
2022-03-21 11:09:50 +0000 UTC,10002,1416000,271825200,8968000,1721784183,80838,15530417,585928,112502686,11515,6022,29790059
2022-03-21 11:10:00 +0000 UTC,10002,1440000,276417246,9120000,1750993795,82101,15763595,595272,114298693,11529,6157,30980399
2022-03-21 11:10:10 +0000 UTC,10002,1464000,281037051,9272000,1780172716,83277,15984750,604495,116069468,11545,6301,32322017
2022-03-21 11:10:20 +0000 UTC,10002,1488000,285647898,9424000,1809378826,84486,16215573,614001,117895054,11572,6439,33657535
2022-03-21 11:10:30 +0000 UTC,10002,1512000,290243496,9576000,1838572896,85647,16437045,623471,119716988,11587,6495,34199375
2022-03-21 11:10:40 +0000 UTC,10002,1536000,294851436,9728000,1867730033,86840,16666674,632900,121525823,11645,6635,35570184
2022-03-21 11:10:50 +0000 UTC,10003,1560000,299456034,9880000,1896910928,87983,16889889,642395,123347514,11664,6779,36989861
2022-03-21 11:11:00 +0000 UTC,10003,1584000,304062840,10032000,1926096451,89169,17122991,651866,125163333,11734,6925,38473184
2022-03-21 11:11:10 +0000 UTC,10003,1608000,308687241,10184000,1955286762,90329,17346545,661347,126980361,11800,7066,39914504
2022-03-21 11:11:20 +0000 UTC,10003,1632000,313291035,10336000,1984486068,91500,17571820,670870,128813192,11848,7208,41390014
2022-03-21 11:11:30 +0000 UTC,10003,1656000,317900136,10488000,2013666413,92647,17791795,680354,130632799,11858,7266,42017837
2022-03-21 11:11:40 +0000 UTC,10003,1680000,322496589,10640000,2042845841,93772,18008986,689951,132475257,11878,7415,43663459
2022-03-21 11:11:50 +0000 UTC,10003,1704000,327129135,10792000,2072017929,94885,18224430,699417,134287335,11884,7473,44279846
2022-03-21 11:12:00 +0000 UTC,10003,1728000,331746558,10944000,2101200782,96031,18444733,708907,136103656,11897,7618,45879306
2022-03-21 11:12:10 +0000 UTC,10003,1752000,336361707,11096000,2130403647,97121,18655210,718386,137920644,11912,7773,47586232
2022-03-21 11:12:20 +0000 UTC,10003,1776000,340992069,11248000,2159589631,98261,18873586,727738,139713158,11928,7854,48536394
2022-03-21 11:12:30 +0000 UTC,10004,1800000,345596502,11400000,2188760149,99372,19087202,737106,141517509,11951,7918,49266141
2022-03-21 11:12:40 +0000 UTC,10004,1824000,350201166,11552000,2217941388,100439,19292519,746583,143334131,11973,7982,50010119
2022-03-21 11:12:50 +0000 UTC,10004,1848000,354815628,11704000,2247119902,101604,19516245,755970,145137584,12067,8126,51712583
2022-03-21 11:13:00 +0000 UTC,10004,1872000,359423118,11856000,2276323088,102684,19726391,765130,146902939,12121,8268,53425467
2022-03-21 11:13:10 +0000 UTC,10004,1896000,364022577,12008000,2305522580,103763,19933514,774602,148716877,12194,8421,55292092
2022-03-21 11:13:20 +0000 UTC,10004,1920000,368620362,12160000,2334715361,104851,20141882,783902,150502493,12245,8565,57049460
2022-03-21 11:13:30 +0000 UTC,10004,1944000,373224903,12312000,2363897548,105955,20353071,793186,152284697,12277,8711,58856425
2022-03-21 11:13:40 +0000 UTC,10004,1968000,377826141,12464000,2393118631,107029,20556908,802569,154092235,12303,8858,60712999
2022-03-21 11:13:50 +0000 UTC,10004,1992000,382431792,12616000,2422289217,108110,20764309,812058,155911679,12324,8950,61902039
2022-03-21 11:14:00 +0000 UTC,10004,2016000,387026889,12768000,2451456179,109148,20963335,821424,157703784,12353,9058,63278658
2022-03-21 11:14:10 +0000 UTC,10004,2040000,391631295,12920000,2480654487,110214,21162790,830660,159474513,12410,9201,65150947
2022-03-21 11:14:20 +0000 UTC,10005,2064000,396243807,13072000,2509826904,111294,21361835,839884,161245385,12451,9347,67071568
2022-03-21 11:14:30 +0000 UTC,10005,2088000,400853670,13224000,2539008156,112317,21553148,848981,162990809,12471,9434,68271069
2022-03-21 11:14:40 +0000 UTC,10005,2112000,405465771,13376000,2568187962,113342,21750974,858265,164777566,12482,9583,70243762
2022-03-21 11:14:50 +0000 UTC,10005,2136000,410094246,13528000,2597383427,114393,21951680,867409,166537645,12528,9733,72288460
2022-03-21 11:15:00 +0000 UTC,10005,2160000,414682686,13680000,2626568857,115439,22151855,876584,168306615,12546,9821,73543159
2022-03-21 11:15:10 +0000 UTC,10006,2184000,419293074,13832000,2655754391,116504,22355122,885848,170081675,12579,9963,75504800
2022-03-21 11:15:20 +0000 UTC,10006,2208000,423893781,13984000,2684964320,117479,22542705,894706,171780322,12594,10029,76445213
2022-03-21 11:15:30 +0000 UTC,10006,2232000,428494308,14136000,2714152139,118460,22730305,903506,173469523,12649,10187,78747849
2022-03-21 11:15:40 +0000 UTC,10006,2256000,433097706,14288000,2743311525,119434,22918404,912155,175130162,12671,10325,80698336
2022-03-21 11:15:50 +0000 UTC,10006,2280000,437715036,14440000,2772504215,120375,23105548,920774,176784775,12738,10476,82892238
2022-03-21 11:16:00 +0000 UTC,10006,2304000,442319670,14592000,2801698383,121381,23290099,929541,178468122,12817,10606,84789825
2022-03-21 11:16:10 +0000 UTC,10006,2328000,446916180,14744000,2830886193,122387,23481041,938147,180117543,12859,10749,86908179
2022-03-21 11:16:20 +0000 UTC,10006,2352000,451525017,14896000,2860069822,123310,23667464,946713,181756586,12943,10898,89147423
2022-03-21 11:16:30 +0000 UTC,10006,2376000,456131091,15048000,2889292295,124257,23862041,955431,183428704,12974,11044,91376193
2022-03-21 11:16:40 +0000 UTC,10006,2400000,460727943,15200000,2918488240,125215,24046207,964015,185079776,12986,11197,93692899
